"Date","Symbol","Marketcapname","Sector"
"28-01-2026","BEL","Largecap","Aerospace & Defence"
"28-01-2026","HINDALCO","Largecap","Metals & Mining"
"28-01-2026","HINDCOPPER","Largecap","Metals & Mining"
"28-01-2026","NATIONALUM","Largecap","Metals & Mining"
"28-01-2026","HCLTECH","Largecap","I.T"
"28-01-2026","JINDALSTEL","Largecap","Metals & Mining"
"28-01-2026","OIL","Largecap","Energy"
"28-01-2026","COALINDIA","Largecap","Metals & Mining"
"28-01-2026","ZENTEC","Midcap","Aerospace & Defence"
"28-01-2026","SCHNEIDER","Largecap","Industrials"
"28-01-2026","TMCV","Largecap","Auto"
"28-01-2026","ICICIAMC","Largecap","Financials"
"29-01-2026","HINDCOPPER","Largecap","Metals & Mining"
"29-01-2026","AXISBANK","Largecap","Bank"
"29-01-2026","NATIONALUM","Largecap","Metals & Mining"
"29-01-2026","JINDALSTEL","Largecap","Metals & Mining"
"29-01-2026","ECLERX","Midcap","I.T"
"29-01-2026","OIL","Largecap","Energy"
"29-01-2026","INDUSTOWER","Largecap","Telecom"
"29-01-2026","ICICIAMC","Largecap","Financials"
"30-01-2026","RAMCOCEM","Largecap","Building Materials"
"30-01-2026","NESTLEIND","Largecap","FMCG"
"30-01-2026","DEEPAKNTR","Largecap","Chemicals"
"30-01-2026","CANFINHOME","Midcap","Financials"
"30-01-2026","CCL","Midcap","FMCG"
"30-01-2026","AUROPHARMA","Largecap","Healthcare"
"30-01-2026","TORNTPOWER","Largecap","Power & Utilities"
"30-01-2026","ZENTEC","Midcap","Aerospace & Defence"
"30-01-2026","RHIM","Midcap","Building Materials"
"30-01-2026","COCHINSHIP","Largecap","Aerospace & Defence"
"30-01-2026","GICRE","Largecap","Financials"
"30-01-2026","CREDITACC","Largecap","Financials"
"30-01-2026","GRSE","Largecap","Aerospace & Defence"
"30-01-2026","GLAND","Largecap","Healthcare"
"30-01-2026","STARHEALTH","Largecap","Financials"
"30-01-2026","DATAPATTNS","Largecap","Aerospace & Defence"
"30-01-2026","DELHIVERY","Largecap","Transportation"
"30-01-2026","THELEELA","Midcap","Services"
"30-01-2026","LENSKART","Largecap","FMCG"
"30-01-2026","ICICIAMC","Largecap","Financials"
"01-02-2026","VTL","Midcap","Textiles"
"01-02-2026","LALPATHLAB","Largecap","Healthcare"
"02-02-2026","SBIN","Largecap","Bank"
"02-02-2026","NESTLEIND","Largecap","FMCG"
"02-02-2026","SARDAEN","Midcap","Metals & Mining"
"02-02-2026","DEEPAKNTR","Largecap","Chemicals"
"02-02-2026","NATIONALUM","Largecap","Metals & Mining"
"02-02-2026","JINDALSTEL","Largecap","Metals & Mining"
"02-02-2026","NTPC","Largecap","Power & Utilities"
"02-02-2026","CIEINDIA","Midcap","Industrials"
"02-02-2026","ECLERX","Midcap","I.T"
"02-02-2026","DALBHARAT","Largecap","Building Materials"
"02-02-2026","HDFCAMC","Largecap","Financials"
"02-02-2026","GLAND","Largecap","Healthcare"
"02-02-2026","SONACOMS","Largecap","Auto"
"02-02-2026","ACUTAAS","Largecap","Healthcare"
"02-02-2026","LATENTVIEW","Midcap","I.T"
"02-02-2026","PREMIERENE","Largecap","Services"
"02-02-2026","WAAREEENER","Largecap","Industrials"
"03-02-2026","SARDAEN","Midcap","Metals & Mining"
"03-02-2026","ADANIENT","Largecap","Services"
"03-02-2026","ADANIPORTS","Largecap","Transportation"
"03-02-2026","CHALET","Midcap","Services"
"03-02-2026","THELEELA","Midcap","Services"
"04-02-2026","BLUESTARCO","Largecap","Consumer Discretionary"
"04-02-2026","CHENNPETRO","Largecap","Energy"
"04-02-2026","RAMCOCEM","Largecap","Building Materials"
"04-02-2026","BPCL","Largecap","Energy"
"04-02-2026","BALKRISIND","Largecap","Auto"
"04-02-2026","SARDAEN","Midcap","Metals & Mining"
"04-02-2026","GABRIEL","Largecap","Auto"
"04-02-2026","AARTIIND","Midcap","Chemicals"
"04-02-2026","PFC","Largecap","Financials"
"04-02-2026","PGEL","Midcap","Consumer Discretionary"
"04-02-2026","APLAPOLLO","Largecap","Industrials"
"04-02-2026","TIINDIA","Largecap","Industrials"
"04-02-2026","CPPLUS","Largecap","Consumer Discretionary"
"05-02-2026","BALKRISIND","Largecap","Auto"
"05-02-2026","WELCORP","Largecap","Industrials"
"05-02-2026","GALLANTT","Midcap","Metals & Mining"
"05-02-2026","ANURAS","Midcap","Chemicals"
"06-02-2026","GODFRYPHLP","Largecap","FMCG"
"06-02-2026","BALKRISIND","Largecap","Auto"
"06-02-2026","ASAHIINDIA","Largecap","Building Materials"
"06-02-2026","ACE","Midcap","Industrials"
"06-02-2026","SCHNEIDER","Largecap","Industrials"
"06-02-2026","LALPATHLAB","Largecap","Healthcare"
"06-02-2026","MGL","Midcap","Energy"
"06-02-2026","DATAPATTNS","Largecap","Aerospace & Defence"
"06-02-2026","LICI","Largecap","Financials"
"06-02-2026","CONCORDBIO","Midcap","Healthcare"
"06-02-2026","ENRIN","Largecap","Power & Utilities"
"09-02-2026","AEGISLOG","Largecap","Services"
"09-02-2026","CHAMBLFERT","Midcap","Chemicals"
"09-02-2026","SBIN","Largecap","Bank"
"09-02-2026","DRREDDY","Largecap","Healthcare"
"09-02-2026","RAMCOCEM","Largecap","Building Materials"
"09-02-2026","VTL","Midcap","Textiles"
"09-02-2026","SARDAEN","Midcap","Metals & Mining"
"09-02-2026","ELECON","Midcap","Industrials"
"09-02-2026","DEEPAKNTR","Largecap","Chemicals"
"09-02-2026","CARBORUNIV","Largecap","Industrials"
"09-02-2026","AARTIIND","Midcap","Chemicals"
"09-02-2026","ZYDUSLIFE","Largecap","Healthcare"
"09-02-2026","UNITDSPR","Largecap","FMCG"
"09-02-2026","RHIM","Midcap","Building Materials"
"09-02-2026","MGL","Midcap","Energy"
"09-02-2026","GRSE","Largecap","Aerospace & Defence"
"09-02-2026","TECHNOE","Midcap","Realty"
"09-02-2026","BIKAJI","Midcap","FMCG"
"09-02-2026","SAILIFE","Largecap","Healthcare"
"09-02-2026","ANTHEM","Largecap","Healthcare"
"09-02-2026","TENNIND","Largecap","Auto"
"10-02-2026","BALRAMCHIN","Midcap","FMCG"
"10-02-2026","CHAMBLFERT","Midcap","Chemicals"
"10-02-2026","FINCABLES","Largecap","Industrials"
"10-02-2026","GRAPHITE","Midcap","Industrials"
"10-02-2026","POONAWALLA","Largecap","Financials"
"10-02-2026","BSOFT","Midcap","I.T"
"10-02-2026","SUNTV","Midcap","Media"
"10-02-2026","CIEINDIA","Midcap","Industrials"
"10-02-2026","TORNTPOWER","Largecap","Power & Utilities"
"10-02-2026","ASTRAL","Largecap","Plastic products"
"10-02-2026","KIRLOSENG","Largecap","Industrials"
"10-02-2026","RHIM","Midcap","Building Materials"
"10-02-2026","GICRE","Largecap","Financials"
"10-02-2026","HDFCAMC","Largecap","Financials"
"10-02-2026","360ONE","Largecap","Financials"
"10-02-2026","ABSLAMC","Largecap","Financials"
"10-02-2026","CPPLUS","Largecap","Consumer Discretionary"
"10-02-2026","TENNIND","Largecap","Auto"
"11-02-2026","CHAMBLFERT","Midcap","Chemicals"
"11-02-2026","SBIN","Largecap","Bank"
"11-02-2026","WHIRLPOOL","Midcap","Consumer Discretionary"
"11-02-2026","TATAPOWER","Largecap","Power & Utilities"
"11-02-2026","BHARATFORG","Largecap","Industrials"
"11-02-2026","GLAXO","Largecap","Healthcare"
"11-02-2026","JKTYRE","Midcap","Auto"
"11-02-2026","SAREGAMA","Midcap","Media"
"11-02-2026","ASTRAL","Largecap","Plastic products"
"11-02-2026","FORTIS","Largecap","Healthcare"
"11-02-2026","KIRLOSENG","Largecap","Industrials"
"11-02-2026","ENDURANCE","Largecap","Auto"
"11-02-2026","NAM-INDIA","Largecap","Financials"
"11-02-2026","ASTERDM","Largecap","Healthcare"
"11-02-2026","ANURAS","Midcap","Chemicals"
"11-02-2026","KIMS","Largecap","Healthcare"
"11-02-2026","SAILIFE","Largecap","Healthcare"
"11-02-2026","TRAVELFOOD","Midcap","Consumer Discretionary"
"12-02-2026","BAJFINANCE","Largecap","Financials"
"12-02-2026","MFSL","Largecap","Financials"
"12-02-2026","BHARATFORG","Largecap","Industrials"
"12-02-2026","VOLTAS","Largecap","Consumer Discretionary"
"12-02-2026","SHRIRAMFIN","Largecap","Financials"
"12-02-2026","ABDL","Midcap","FMCG"
"13-02-2026","BAJFINANCE","Largecap","Financials"
"13-02-2026","WHIRLPOOL","Midcap","Consumer Discretionary"
"13-02-2026","VTL","Midcap","Textiles"
"13-02-2026","IPCALAB","Largecap","Healthcare"
"13-02-2026","UBL","Largecap","FMCG"
"13-02-2026","GODREJPROP","Largecap","Realty"
"13-02-2026","SIGNATURE","Midcap","Realty"
"16-02-2026","HSCL","Largecap","Chemicals"
"16-02-2026","TATAPOWER","Largecap","Power & Utilities"
"16-02-2026","GRAPHITE","Midcap","Industrials"
"16-02-2026","SHRIRAMFIN","Largecap","Financials"
"16-02-2026","ADANIENT","Largecap","Services"
"16-02-2026","CCL","Midcap","FMCG"
"16-02-2026","MARICO","Largecap","FMCG"
"16-02-2026","WELCORP","Largecap","Industrials"
"16-02-2026","AXISBANK","Largecap","Bank"
"16-02-2026","JINDALSTEL","Largecap","Metals & Mining"
"16-02-2026","ACE","Midcap","Industrials"
"16-02-2026","PFC","Largecap","Financials"
"16-02-2026","ASTRAL","Largecap","Plastic products"
"16-02-2026","ADANIPORTS","Largecap","Transportation"
"16-02-2026","JSWENERGY","Largecap","Power & Utilities"
"16-02-2026","RHIM","Midcap","Building Materials"
"16-02-2026","SCHNEIDER","Largecap","Industrials"
"16-02-2026","ASTERDM","Largecap","Healthcare"
"16-02-2026","ADANIGREEN","Largecap","Power & Utilities"
"16-02-2026","GLAND","Largecap","Healthcare"
"16-02-2026","LODHA","Largecap","Realty"
"16-02-2026","DATAPATTNS","Largecap","Aerospace & Defence"
"16-02-2026","TRAVELFOOD","Midcap","Consumer Discretionary"
"16-02-2026","TATACAP","Largecap","Financials"
"17-02-2026","KAJARIACER","Midcap","Building Materials"
"17-02-2026","WHIRLPOOL","Midcap","Consumer Discretionary"
"17-02-2026","COROMANDEL","Largecap","Chemicals"
"17-02-2026","ADANIENT","Largecap","Services"
"17-02-2026","ASAHIINDIA","Largecap","Building Materials"
"17-02-2026","M&MFIN","Largecap","Financials"
"17-02-2026","ADANIENSOL","Largecap","Power & Utilities"
"17-02-2026","LALPATHLAB","Largecap","Healthcare"
"17-02-2026","NEWGEN","Midcap","I.T"
"17-02-2026","KIMS","Largecap","Healthcare"
"17-02-2026","DELHIVERY","Largecap","Transportation"
"17-02-2026","INDGN","Midcap","Healthcare"
"18-02-2026","CGPOWER","Largecap","Industrials"
"18-02-2026","GODFRYPHLP","Largecap","FMCG"
"18-02-2026","KAJARIACER","Midcap","Building Materials"
"18-02-2026","COLPAL","Largecap","FMCG"
"18-02-2026","LLOYDSME","Largecap","Metals & Mining"
"18-02-2026","ELGIEQUIP","Midcap","Industrials"
"18-02-2026","CHOICEIN","Midcap","Financials"
"18-02-2026","MARICO","Largecap","FMCG"
"18-02-2026","GRANULES","Largecap","Healthcare"
"18-02-2026","GALLANTT","Midcap","Metals & Mining"
"18-02-2026","TORNTPOWER","Largecap","Power & Utilities"
"18-02-2026","SCHNEIDER","Largecap","Industrials"
"18-02-2026","AUBANK","Largecap","Bank"
"18-02-2026","NEWGEN","Midcap","I.T"
"18-02-2026","TECHNOE","Midcap","Realty"
"18-02-2026","ACUTAAS","Largecap","Healthcare"
"18-02-2026","ABSLAMC","Largecap","Financials"
"19-02-2026","TATAINVEST","Largecap","Financials"
"19-02-2026","VTL","Midcap","Textiles"
"19-02-2026","NEWGEN","Midcap","I.T"
"19-02-2026","SBICARD","Largecap","Financials"
"19-02-2026","ANURAS","Midcap","Chemicals"
"20-02-2026","CGPOWER","Largecap","Industrials"
"20-02-2026","HSCL","Largecap","Chemicals"
"20-02-2026","MFSL","Largecap","Financials"
"20-02-2026","TATAPOWER","Largecap","Power & Utilities"
"20-02-2026","VOLTAS","Largecap","Consumer Discretionary"
"20-02-2026","VTL","Midcap","Textiles"
"20-02-2026","GRANULES","Largecap","Healthcare"
"20-02-2026","NTPC","Largecap","Power & Utilities"
"20-02-2026","TORNTPOWER","Largecap","Power & Utilities"
"20-02-2026","KPRMILL","Largecap","Consumer Discretionary"
"20-02-2026","JSWENERGY","Largecap","Power & Utilities"
"20-02-2026","MINDACORP","Midcap","Auto"
"20-02-2026","SBILIFE","Largecap","Financials"
"20-02-2026","IRCTC","Largecap","Transportation"
"20-02-2026","UTIAMC","Midcap","Financials"
"20-02-2026","ABSLAMC","Largecap","Financials"
"20-02-2026","HYUNDAI","Largecap","Auto"
"23-02-2026","FINCABLES","Largecap","Industrials"
"23-02-2026","BHARATFORG","Largecap","Industrials"
"23-02-2026","KPIL","Largecap","Realty"
"23-02-2026","UNITDSPR","Largecap","FMCG"
"23-02-2026","JSL","Largecap","Metals & Mining"
"23-02-2026","INDIANB","Largecap","Bank"
"23-02-2026","ADANIPORTS","Largecap","Transportation"
"23-02-2026","MGL","Midcap","Energy"
"23-02-2026","KIMS","Largecap","Healthcare"
"23-02-2026","TEGA","Midcap","Industrials"
"24-02-2026","CHENNPETRO","Largecap","Energy"
"24-02-2026","COLPAL","Largecap","FMCG"
"24-02-2026","VTL","Midcap","Textiles"
"24-02-2026","CCL","Midcap","FMCG"
"24-02-2026","NATCOPHARM","Midcap","Healthcare"
"24-02-2026","NTPC","Largecap","Power & Utilities"
"24-02-2026","PFC","Largecap","Financials"
"24-02-2026","ASTRAL","Largecap","Plastic products"
"24-02-2026","LALPATHLAB","Largecap","Healthcare"
"24-02-2026","MGL","Midcap","Energy"
"24-02-2026","ENDURANCE","Largecap","Auto"
"24-02-2026","LAURUSLABS","Largecap","Healthcare"
"24-02-2026","HOMEFIRST","Midcap","Financials"
"24-02-2026","KIMS","Largecap","Healthcare"
"24-02-2026","TEGA","Midcap","Industrials"
"24-02-2026","RRKABEL","Largecap","Industrials"
"24-02-2026","BLUEJET","Midcap","Healthcare"
"24-02-2026","ENRIN","Largecap","Power & Utilities"
"25-02-2026","AEGISLOG","Largecap","Services"
"25-02-2026","LICHSGFIN","Largecap","Financials"
"25-02-2026","BHARATFORG","Largecap","Industrials"
"25-02-2026","GABRIEL","Largecap","Auto"
"25-02-2026","GRAPHITE","Midcap","Industrials"
"25-02-2026","SHRIRAMFIN","Largecap","Financials"
"25-02-2026","NATCOPHARM","Midcap","Healthcare"
"25-02-2026","NATIONALUM","Largecap","Metals & Mining"
"25-02-2026","JINDALSTEL","Largecap","Metals & Mining"
"25-02-2026","M&MFIN","Largecap","Financials"
"25-02-2026","COALINDIA","Largecap","Metals & Mining"
"25-02-2026","NH","Largecap","Healthcare"
"25-02-2026","LAURUSLABS","Largecap","Healthcare"
"25-02-2026","ICICIGI","Largecap","Financials"
"25-02-2026","GLAND","Largecap","Healthcare"
"25-02-2026","HOMEFIRST","Midcap","Financials"
"25-02-2026","SONACOMS","Largecap","Auto"
"25-02-2026","SHYAMMETL","Largecap","Metals & Mining"
"25-02-2026","CONCORDBIO","Midcap","Healthcare"
"25-02-2026","ENRIN","Largecap","Power & Utilities"
"25-02-2026","CPPLUS","Largecap","Consumer Discretionary"
"25-02-2026","JAINREC","Midcap","Metals & Mining"
"25-02-2026","LENSKART","Largecap","FMCG"
"26-02-2026","FINCABLES","Largecap","Industrials"
"26-02-2026","TMPV","Largecap","Auto"
"26-02-2026","NAVA","Midcap","Miscellaneous"
"26-02-2026","INDUSINDBK","Largecap","Bank"
"26-02-2026","UNOMINDA","Largecap","Auto"
"26-02-2026","FORTIS","Largecap","Healthcare"
"26-02-2026","SCHNEIDER","Largecap","Industrials"
"26-02-2026","TEJASNET","Midcap","Telecom"
"26-02-2026","TIINDIA","Largecap","Industrials"
"26-02-2026","MANKIND","Largecap","Healthcare"
"26-02-2026","CONCORDBIO","Midcap","Healthcare"
"26-02-2026","SAILIFE","Largecap","Healthcare"
"27-02-2026","CHENNPETRO","Largecap","Energy"
"27-02-2026","FINCABLES","Largecap","Industrials"
"27-02-2026","SPLPETRO","Midcap","Energy"
"27-02-2026","SARDAEN","Midcap","Metals & Mining"
"27-02-2026","KPIL","Largecap","Realty"
"27-02-2026","NATCOPHARM","Midcap","Healthcare"
"27-02-2026","SUNTV","Midcap","Media"
"27-02-2026","TEJASNET","Midcap","Telecom"
"27-02-2026","CLEAN","Midcap","Chemicals"
"27-02-2026","SIGNATURE","Midcap","Realty"
"27-02-2026","SAILIFE","Largecap","Healthcare"
"27-02-2026","CPPLUS","Largecap","Consumer Discretionary"
"27-02-2026","LENSKART","Largecap","FMCG"
"27-02-2026","TMCV","Largecap","Auto"
"02-03-2026","BEL","Largecap","Aerospace & Defence"
"02-03-2026","CGPOWER","Largecap","Industrials"
"02-03-2026","FINCABLES","Largecap","Industrials"
"02-03-2026","KAJARIACER","Midcap","Building Materials"
"02-03-2026","TATAPOWER","Largecap","Power & Utilities"
"02-03-2026","TATAINVEST","Largecap","Financials"
"02-03-2026","VTL","Midcap","Textiles"
"02-03-2026","CARBORUNIV","Largecap","Industrials"
"02-03-2026","USHAMART","Midcap","Metals & Mining"
"02-03-2026","CCL","Midcap","FMCG"
"02-03-2026","IPCALAB","Largecap","Healthcare"
"02-03-2026","NATCOPHARM","Midcap","Healthcare"
"02-03-2026","AJANTPHARM","Largecap","Healthcare"
"02-03-2026","NTPC","Largecap","Power & Utilities"
"02-03-2026","TORNTPOWER","Largecap","Power & Utilities"
"02-03-2026","ASTRAL","Largecap","Plastic products"
"02-03-2026","FORTIS","Largecap","Healthcare"
"02-03-2026","KIRLOSENG","Largecap","Industrials"
"02-03-2026","PGEL","Midcap","Consumer Discretionary"
"02-03-2026","ENDURANCE","Largecap","Auto"
"02-03-2026","LAURUSLABS","Largecap","Healthcare"
"02-03-2026","TEJASNET","Midcap","Telecom"
"02-03-2026","ICICIGI","Largecap","Financials"
"02-03-2026","TIINDIA","Largecap","Industrials"
"02-03-2026","ASTERDM","Largecap","Healthcare"
"02-03-2026","TECHNOE","Midcap","Realty"
"02-03-2026","ANANDRATHI","Largecap","Financials"
"02-03-2026","MANKIND","Largecap","Healthcare"
"02-03-2026","EMCURE","Largecap","Healthcare"
"02-03-2026","ENRIN","Largecap","Power & Utilities"
"02-03-2026","ANTHEM","Largecap","Healthcare"
"02-03-2026","CPPLUS","Largecap","Consumer Discretionary"
"02-03-2026","PIRAMALFIN","Smallcap",""
"02-03-2026","LENSKART","Largecap","FMCG"
"04-03-2026","BALRAMCHIN","Midcap","FMCG"
"04-03-2026","CHENNPETRO","Largecap","Energy"
"04-03-2026","GESHIP","Largecap","Transportation"
"04-03-2026","POLYMED","Midcap","Healthcare"
"04-03-2026","NATIONALUM","Largecap","Metals & Mining"
"04-03-2026","KIRLOSENG","Largecap","Industrials"
"04-03-2026","ZENTEC","Midcap","Aerospace & Defence"
"04-03-2026","ASTERDM","Largecap","Healthcare"
"04-03-2026","STARHEALTH","Largecap","Financials"
"04-03-2026","SAILIFE","Largecap","Healthcare"
"04-03-2026","ONESOURCE","Midcap","Healthcare"
"04-03-2026","JAINREC","Midcap","Metals & Mining"
"04-03-2026","PIRAMALFIN","Smallcap",""
"05-03-2026","TATAINVEST","Largecap","Financials"
"05-03-2026","SARDAEN","Midcap","Metals & Mining"
"05-03-2026","NATCOPHARM","Midcap","Healthcare"
"05-03-2026","NATIONALUM","Largecap","Metals & Mining"
"05-03-2026","GLENMARK","Largecap","Healthcare"
"05-03-2026","AJANTPHARM","Largecap","Healthcare"
"05-03-2026","GRANULES","Largecap","Healthcare"
"05-03-2026","NTPC","Largecap","Power & Utilities"
"05-03-2026","CIEINDIA","Midcap","Industrials"
"05-03-2026","LTFOODS","Midcap","FMCG"
"05-03-2026","ASTRAL","Largecap","Plastic products"
"05-03-2026","MAZDOCK","Largecap","Aerospace & Defence"
"05-03-2026","CLEAN","Midcap","Chemicals"
"05-03-2026","ABSLAMC","Largecap","Financials"
"05-03-2026","DELHIVERY","Largecap","Transportation"
"05-03-2026","SAILIFE","Largecap","Healthcare"
"05-03-2026","ONESOURCE","Midcap","Healthcare"
"05-03-2026","JAINREC","Midcap","Metals & Mining"
"06-03-2026","FINCABLES","Largecap","Industrials"
"06-03-2026","UBL","Largecap","FMCG"
"06-03-2026","RADICO","Largecap","FMCG"
"06-03-2026","BDL","Largecap","Aerospace & Defence"
"06-03-2026","KIMS","Largecap","Healthcare"
"06-03-2026","ABSLAMC","Largecap","Financials"
"06-03-2026","ONESOURCE","Midcap","Healthcare"
"09-03-2026","BALRAMCHIN","Midcap","FMCG"
"09-03-2026","VTL","Midcap","Textiles"
"09-03-2026","CCL","Midcap","FMCG"
"09-03-2026","GLENMARK","Largecap","Healthcare"
"09-03-2026","RADICO","Largecap","FMCG"
"09-03-2026","ZENTEC","Midcap","Aerospace & Defence"
"09-03-2026","MCX","Largecap","Financials"
"09-03-2026","SCHNEIDER","Largecap","Industrials"
"09-03-2026","BLUEJET","Midcap","Healthcare"
"09-03-2026","EMCURE","Largecap","Healthcare"
"09-03-2026","ONESOURCE","Midcap","Healthcare"
"09-03-2026","JAINREC","Midcap","Metals & Mining"
"09-03-2026","PIRAMALFIN","Smallcap",""
"10-03-2026","BALRAMCHIN","Midcap","FMCG"
"10-03-2026","CGPOWER","Largecap","Industrials"
"10-03-2026","KAJARIACER","Midcap","Building Materials"
"10-03-2026","GESHIP","Largecap","Transportation"
"10-03-2026","USHAMART","Midcap","Metals & Mining"
"10-03-2026","GLENMARK","Largecap","Healthcare"
"10-03-2026","BSOFT","Midcap","I.T"
"10-03-2026","GRANULES","Largecap","Healthcare"
"10-03-2026","INDIANB","Largecap","Bank"
"10-03-2026","AIIL","Largecap","Financials"
"10-03-2026","FACT","Largecap","Chemicals"
"10-03-2026","TEJASNET","Midcap","Telecom"
"10-03-2026","BDL","Largecap","Aerospace & Defence"
"10-03-2026","MAZDOCK","Largecap","Aerospace & Defence"
"10-03-2026","ABSLAMC","Largecap","Financials"
"10-03-2026","MANKIND","Largecap","Healthcare"
"10-03-2026","EMCURE","Largecap","Healthcare"
"11-03-2026","IPCALAB","Largecap","Healthcare"
"11-03-2026","RADICO","Largecap","FMCG"
"11-03-2026","ASTRAL","Largecap","Plastic products"
"11-03-2026","FACT","Largecap","Chemicals"
"11-03-2026","ATGL","Largecap","Energy"
"12-03-2026","AEGISLOG","Largecap","Services"
"12-03-2026","CGPOWER","Largecap","Industrials"
"12-03-2026","CHENNPETRO","Largecap","Energy"
"12-03-2026","LUPIN","Largecap","Healthcare"
"12-03-2026","TATAPOWER","Largecap","Power & Utilities"
"12-03-2026","GESHIP","Largecap","Transportation"
"12-03-2026","SARDAEN","Midcap","Metals & Mining"
"12-03-2026","LLOYDSME","Largecap","Metals & Mining"
"12-03-2026","NAVA","Midcap","Miscellaneous"
"12-03-2026","CCL","Midcap","FMCG"
"12-03-2026","KPIL","Largecap","Realty"
"12-03-2026","NATIONALUM","Largecap","Metals & Mining"
"12-03-2026","JSL","Largecap","Metals & Mining"
"12-03-2026","NTPC","Largecap","Power & Utilities"
"12-03-2026","SUNTV","Midcap","Media"
"12-03-2026","TORNTPOWER","Largecap","Power & Utilities"
"12-03-2026","PFC","Largecap","Financials"
"12-03-2026","KPRMILL","Largecap","Consumer Discretionary"
"12-03-2026","JSWENERGY","Largecap","Power & Utilities"
"12-03-2026","COALINDIA","Largecap","Metals & Mining"
"12-03-2026","STARHEALTH","Largecap","Financials"
"12-03-2026","TEGA","Midcap","Industrials"
"12-03-2026","TRAVELFOOD","Midcap","Consumer Discretionary"
"12-03-2026","LENSKART","Largecap","FMCG"
"13-03-2026","AIIL","Largecap","Financials"
"13-03-2026","ONESOURCE","Midcap","Healthcare"
"16-03-2026","CHENNPETRO","Largecap","Energy"
"16-03-2026","ZENTEC","Midcap","Aerospace & Defence"
"16-03-2026","DOMS","Midcap","Miscellaneous"
"16-03-2026","PREMIERENE","Largecap","Services"
"16-03-2026","ONESOURCE","Midcap","Healthcare"
"16-03-2026","PIRAMALFIN","Smallcap",""
"17-03-2026","CHENNPETRO","Largecap","Energy"
"17-03-2026","VTL","Midcap","Textiles"
"17-03-2026","LLOYDSME","Largecap","Metals & Mining"
"17-03-2026","NATIONALUM","Largecap","Metals & Mining"
"17-03-2026","BSOFT","Midcap","I.T"
"17-03-2026","MCX","Largecap","Financials"
"17-03-2026","BSE","Largecap","Financials"
"18-03-2026","KAJARIACER","Midcap","Building Materials"
"18-03-2026","OLECTRA","Midcap","Auto"
"18-03-2026","JBMA","Midcap","Auto"
"18-03-2026","SUNTV","Midcap","Media"
"18-03-2026","TIINDIA","Largecap","Industrials"
"18-03-2026","CLEAN","Midcap","Chemicals"
"18-03-2026","DOMS","Midcap","Miscellaneous"
"18-03-2026","JYOTICNC","Largecap","Industrials"
"18-03-2026","PREMIERENE","Largecap","Services"
"18-03-2026","SAILIFE","Largecap","Healthcare"
"18-03-2026","CPPLUS","Largecap","Consumer Discretionary"
"19-03-2026","ATGL","Largecap","Energy"
"19-03-2026","SUMICHEM","Largecap","Chemicals"
"20-03-2026","CHENNPETRO","Largecap","Energy"
"20-03-2026","LUPIN","Largecap","Healthcare"
"20-03-2026","JSWDULUX","Midcap","Building Materials"
"20-03-2026","CCL","Midcap","FMCG"
"20-03-2026","GMDCLTD","Midcap","Metals & Mining"
"20-03-2026","OLECTRA","Midcap","Auto"
"20-03-2026","BIOCON","Largecap","Healthcare"
"20-03-2026","TEGA","Midcap","Industrials"
"20-03-2026","DOMS","Midcap","Miscellaneous"
"20-03-2026","LENSKART","Largecap","FMCG"
"23-03-2026","ANURAS","Midcap","Chemicals"
"23-03-2026","PIRAMALFIN","Smallcap",""
"24-03-2026","HBLENGINE","Largecap","Auto"
"24-03-2026","ZYDUSWELL","Midcap","FMCG"
"24-03-2026","WELCORP","Largecap","Industrials"
"24-03-2026","UNITDSPR","Largecap","FMCG"
"24-03-2026","GRANULES","Largecap","Healthcare"
"24-03-2026","KEC","Midcap","Realty"
"24-03-2026","SUNTV","Midcap","Media"
"24-03-2026","TECHM","Largecap","I.T"
"24-03-2026","KIRLOSENG","Largecap","Industrials"
"24-03-2026","ACUTAAS","Largecap","Healthcare"
"24-03-2026","SYRMA","Largecap","Consumer Discretionary"
"24-03-2026","AADHARHFC","Largecap","Financials"
"24-03-2026","TBOTEK","Midcap","I.T"
"24-03-2026","EMCURE","Largecap","Healthcare"
"25-03-2026","BALRAMCHIN","Midcap","FMCG"
"25-03-2026","DEEPAKFERT","Midcap","Chemicals"
"25-03-2026","ZYDUSWELL","Midcap","FMCG"
"25-03-2026","WELCORP","Largecap","Industrials"
"25-03-2026","RADICO","Largecap","FMCG"
"25-03-2026","AIIL","Largecap","Financials"
"25-03-2026","SYNGENE","Midcap","Healthcare"
"25-03-2026","SUMICHEM","Largecap","Chemicals"
"25-03-2026","ABSLAMC","Largecap","Financials"
"25-03-2026","JYOTICNC","Largecap","Industrials"
"25-03-2026","CPPLUS","Largecap","Consumer Discretionary"
"27-03-2026","SPLPETRO","Midcap","Energy"
"27-03-2026","VTL","Midcap","Textiles"
"27-03-2026","GRAPHITE","Midcap","Industrials"
"27-03-2026","AFFLE","Largecap","I.T"
"27-03-2026","TEGA","Midcap","Industrials"
"27-03-2026","EMCURE","Largecap","Healthcare"
"27-03-2026","IKS","Largecap","I.T"
"27-03-2026","ATHERENERG","Largecap","Auto"
"27-03-2026","JAINREC","Midcap","Metals & Mining"
"30-03-2026","DOMS","Midcap","Miscellaneous"
"01-04-2026","CHAMBLFERT","Midcap","Chemicals"
"01-04-2026","GODREJIND","Largecap","Chemicals"
"01-04-2026","KAJARIACER","Midcap","Building Materials"
